full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi,category
wandb/weave,A1,feature_envy_density_per_kloc,41,31,10,0.898507470471015,-0.10351353174223586,0.041331890697531626,0.016799222127367335,-0.18452403750939783,-0.02250302597507388,0.04019574794345365,0.006511919190827741,3.66647425616974e-07,0.02743238632943128,0.05295910955747603,0.009377121198293101,5.993519271120838e-11,37,0.014321417028559458,0.02441743127741335,0.561084874830595,-0.033536748275170704,0.06217958233228962,0.0010330094187668845,0.007352422737510007,0.011401819659076195,implementation
wieslawsoltes/Dock,A1,feature_envy_density_per_kloc,51,42,9,0.8709436100484029,0.07854069081056474,0.08734972149349723,0.37315532508645605,-0.09266476331668984,0.24974614493781933,0.11542150801438358,0.015957126759767706,3.6233343066864974e-09,0.08414553956523887,0.1466974764635283,0.005691577538432345,0.0006969384793628503,47,0.4783504725270831,0.03730321411228693,5.864253223097414e-17,0.40523617286700075,0.5514647721871655,0.0015677635973855338,0.002618760887556699,0.008764394189307991,implementation
wieslawsoltes/Svg.Skia,A1,feature_envy_density_per_kloc,51,43,8,0.4316397789484654,0.00028538135890363725,0.06508364042865437,0.9965199738936956,-0.12727855388125894,0.1278493165990662,0.04496777143690215,0.012791508478984855,0.000983662083091565,0.019896414818091835,0.07003912805571247,-0.004705458493817016,2.8290115231352426e-05,47,1.5970726748845323,0.024725732101739277,1.471069557889236e-47,1.5486102399651234,1.6455351098039412,0.001014577181692531,-0.006694029769934377,-0.002716887217699655,implementation
wizarrrr/wizarr,A1,feature_envy_density_per_kloc,42,33,9,0.9702749737693287,0.8513956700127183,0.07035272482457246,1.3198591809613325e-14,0.7135043293565563,0.9892870106688804,0.06363409689061249,0.01157514623049865,2.7830796160510446e-06,0.040946810278835136,0.08632138350238984,0.0,1.0,38,-5.411586552968501e-17,0.030258161276327113,0.9999999999999986,-0.05930599610160119,0.05930599610160108,0.0016245622020430337,-0.0031841419160043463,0.0031841419160043463,implementation
writer/writer-framework,A1,feature_envy_density_per_kloc,49,39,10,0.6919163824388375,-0.06599956716107791,0.04389747151745099,0.13969812690755,-0.15203861133528185,0.020039477013126028,-0.014577899647061262,0.00687226038189095,0.039441590737434105,-0.028047529995567526,-0.0011082692985550004,0.00840198384738466,2.3004718499053113e-12,45,-0.07233583070380775,0.019498356697428675,0.0005678621394275568,-0.11055260983076795,-0.034119051576847546,0.0008816646923922577,0.006673921050295835,0.010130046644473485,implementation
zenml-io/zenml,A1,feature_envy_density_per_kloc,51,38,13,0.6596086621243159,-0.15954640225852496,0.045915987032983656,0.0011099161206827846,-0.24954173684317293,-0.06955106767387699,-0.001979635617091438,0.0055236625189049125,0.7216548874128875,-0.012806014154145066,0.008846742919962191,0.009640166257287794,1.2044564231568137e-11,47,0.31391898503638654,0.02327925092654461,9.044688597202237e-18,0.2682916532203591,0.359546316852414,0.001083379697914237,0.0075167420493758895,0.011763590465199699,implementation
3rdIteration/btcrecover,A1,god_class_density_per_kloc,51,43,8,0.8027045088800329,0.003466671940435118,0.0035082561736973364,0.32814077479891635,-0.003409510160011661,0.010342854040881897,0.0006599429096603901,0.0007226084508015479,0.365757277509926,-0.0007563696539106437,0.002076255473231424,-0.0006972780988084867,3.9706858557837306e-16,47,0.033670064517409275,0.0013967877985873005,4.177326209838041e-28,0.030932360432178167,0.03640776860264038,5.731474490955645e-05,-0.0008096149988312173,-0.0005849411987857561,design
567-labs/instructor,A1,god_class_density_per_kloc,33,21,12,0.5247610178130376,-0.3538100249694581,0.15584659943260595,0.030801657740066855,-0.6592693598573658,-0.04835069008155046,-0.023901977455066906,0.019115258669843406,0.22114428837772346,-0.06136788444795998,0.013563929537826168,0.005277156280398706,0.491234461836902,29,0.6834518214876169,0.08878804316981256,1.732264868445065e-08,0.5094272568747842,0.8574763861004495,0.007569157652333524,-0.009558392718175001,0.020112705278972413,design
AgentOps-AI/agentops,A1,god_class_density_per_kloc,31,16,15,0.5404498871472809,-0.10086691807381243,0.03586178980583712,0.009046806321747654,-0.17115602609325317,-0.030577810054371685,0.004814042275857155,0.004024195637268507,0.2419893264560763,-0.0030733811731891185,0.012701465724903428,0.007411788015710012,0.010680047185353642,27,-0.01800089801777436,0.023804865069371583,0.4560854345094952,-0.06465843355374266,0.028656637518193945,0.0027020948183639976,0.0021156821717165774,0.012707893859703447,design
Albeoris/Memoria,A1,god_class_density_per_kloc,51,41,10,0.12406337492873609,-0.0019886384275696724,0.001741678114687028,0.2593233677318948,-0.005402327532356248,0.0014250506772169025,-0.00014057508549137728,0.00028808193905640835,0.6278404830416265,-0.0007052156860419377,0.0004240655150591831,8.706767633278958e-05,0.014612074257623033,47,0.05786850905941276,0.000797233456568412,6.439090921232587e-50,0.05630593148453867,0.059431086634286846,3.4338695449678574e-05,1.976383325141957e-05,0.00015437151941415957,design
Azure/azure-cosmos-dotnet-v3,A1,god_class_density_per_kloc,51,41,10,0.4463143216181794,0.0017918950663448024,0.002368775094578013,0.4531458278052266,-0.0028509041190281034,0.006434694251717709,-0.0014041841909686696,0.0003765572523027342,0.000516492437035651,-0.0021422364054820286,-0.0006661319764553105,-2.7153174402252083e-05,0.5481198659124781,47,0.1531014327988975,0.001042078655928624,3.043926222709787e-64,0.15105895863327742,0.1551439069645176,4.488474650144437e-05,-0.00011512727754508305,6.0820928740578886e-05,design
Azure/azure-functions-core-tools,A1,god_class_density_per_kloc,51,41,10,0.4880629589476859,-0.0823937965014466,0.027118297805911986,0.003877092220524981,-0.1355456602010341,-0.029241932801859105,-0.00531221864236739,0.00433909764373897,0.22695256347367068,-0.013816850024095773,0.003192412739360992,0.0007332792823863298,0.16285739886967837,47,0.4870498635164127,0.012007951016424375,3.128604972270496e-38,0.4635142795242209,0.5105854475086045,0.0005172103221840535,-0.000280452949094415,0.0017470115138670745,design
Azure/data-api-builder,A1,god_class_density_per_kloc,51,41,10,0.2454259679346441,0.0257917127274336,0.040752755493425025,0.5298776586691405,-0.05408368803967945,0.10566711349454666,0.005910501660298082,0.006447186769588965,0.36395044837617657,-0.00672598440809629,0.018546987728692454,-0.0028963008234712657,0.00045718923250797624,47,0.15913016854100098,0.017841843922243063,1.123714452381075e-11,0.12416015445340459,0.19410018262859738,0.000768489630808701,-0.0044025404998563195,-0.0013900611470862119,design
BerriAI/litellm,A1,god_class_density_per_kloc,32,19,13,0.8374804295847332,-0.017822334804229515,0.019338219525562292,0.3646042657813327,-0.0557252450743316,0.020080575465872576,-0.007443274134555947,0.0023088926680464045,0.0032063368639338495,-0.0119687037639269,-0.002917844505184994,0.009321599486558547,6.277266733789175e-09,28,0.012783532509625928,0.012004150009949142,0.2960069713682851,-0.010744601509874389,0.03631166652912625,0.0011363618309845297,0.007094330297828869,0.011548868675288225,design
Blaizzy/mlx-vlm,A1,god_class_density_per_kloc,23,13,10,0.8195592510594397,-0.09961402005238636,0.08370645180801736,0.24868866359300745,-0.26367866559610037,0.06445062549132767,-0.02128092442575244,0.013158192217658462,0.12229248860573295,-0.047070981172363024,0.004509132320858145,-0.013132296332637565,0.09028301194764586,19,0.89282662719188,0.05216998161542906,5.301724539346206e-13,0.790573463225639,0.995079791158121,0.007358175401776022,-0.027554320120118568,0.0012897274548434381,design
DaveSkender/Stock.Indicators,A1,god_class_density_per_kloc,51,42,9,0.057724384179064114,-0.11542389264803178,0.07375938314676198,0.12432217878883946,-0.25999228361568527,0.029144498319621695,0.019052927976069202,0.012290400114145502,0.12779487743586987,-0.005036256247655982,0.043142112199794386,0.0006180545704878659,0.6111590954519982,47,1.305188315808284,0.02873145234012718,1.7334029556434466e-40,1.2488746692216348,1.3615019623949332,0.001207513243852966,-0.001748671387463947,0.002984780528439679,design
EduardoPires/EquinoxProject,A1,god_class_density_per_kloc,51,41,10,0.8316444008332966,0.19691175069523092,0.05274545783365065,0.0005098417278209438,0.09353065334127565,0.3002928480491862,-0.0075190843909471354,0.008345095934050705,0.3721725680022898,-0.023875472421686517,0.008837303639792248,0.00751908439094718,1.167613846962742e-09,47,-0.08329398657401972,0.02309408808719388,0.0007484707410270864,-0.12855839922491974,-0.03802957392311972,0.000994715978087093,0.005569441073896477,0.009468727707997882,design
Kiln-AI/Kiln,A1,god_class_density_per_kloc,19,10,9,0.8661299208675578,-0.04270659785966737,0.015951628070458378,0.017226171495506485,-0.07397178887776579,-0.011441406841568955,-0.0006240086387717314,0.0029192874644682286,0.8336174232566362,-0.006345812069129459,0.0050977947915859965,0.010493136760110353,5.8977332101149716e-05,15,0.001936566899513972,0.010111857995329092,0.8506908863759581,-0.01788267477133105,0.02175580857035899,0.0019014555559419913,0.00676628387046405,0.014219989649756657,design
MervinPraison/PraisonAI,A1,god_class_density_per_kloc,23,14,9,0.25467520160546664,0.09328070976044793,0.2562865902280061,0.7198989969551893,-0.40904100708644403,0.5956024266073399,0.04356814901652925,0.04188635068705137,0.3113255801174453,-0.03852909833009144,0.12566539636314994,-0.03923128368086081,0.03936209986980644,19,0.4624640987936367,0.14917977334190088,0.0058945219093071875,0.17007174304351097,0.7548564545437624,0.01773034565264418,-0.0739827611600434,-0.004479806201678219,design
NethermindEth/nethermind,A1,god_class_density_per_kloc,51,42,9,0.840086331713414,0.0010242526272981297,0.009838115191654128,0.9175245410977149,-0.01825845314834396,0.02030695840294022,-0.001381026940497146,0.0017772793208487834,0.4410254621202329,-0.004864494409360761,0.0021024405283664696,0.002137278327526194,3.1912317892826646e-16,47,0.1331533584015722,0.004154772475087426,1.3731190783554176e-33,0.12501000435040083,0.14129671245274356,0.00017461500830074427,0.0017950329112567352,0.0024795237437956526,design
NewFuture/DDNS,A1,god_class_density_per_kloc,51,42,9,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
PriorLabs/TabPFN,A1,god_class_density_per_kloc,46,36,10,0.40010280158491673,0.030159919196857243,0.007526501220869079,0.0002461251496000643,0.015407976803953848,0.04491186158976064,-0.0023666237892437255,0.0011850852418579644,0.05233112354284633,-0.0046893908632853355,-4.385671520211508e-05,-1.3552527156068805e-19,0.9999999999999993,42,-5.460654519171929e-18,0.0034841176069954484,0.9999999999999988,-0.006828870509711084,0.006828870509711074,0.00017108881904481844,-0.00033533408532784425,0.00033533408532784403,design
PromtEngineer/localGPT,A1,god_class_density_per_kloc,34,26,8,0.9999173260896697,0.2987380824482601,0.0009912415258082961,8.732984263418782e-54,0.29679524905767585,0.3006809158388444,-0.0016158930611601965,0.00018781870821801038,1.343942606532454e-09,-0.001984017729267497,-0.001247768393052896,5.204170427930421e-18,0.9999999999998687,30,-5.139172471337712e-17,0.00045753337530444116,0.9999999999999111,-0.000896765415596756,0.0008967654155966532,3.134115814572492e-05,-6.142866996561564e-05,6.142866996562605e-05,design
Significant-Gravitas/AutoGPT,A1,god_class_density_per_kloc,35,25,10,0.17679011865680316,0.2082754581520682,0.21331927617499677,0.33644634117955474,-0.20983032315092545,0.6263812394550619,-0.0017712272997935559,0.03236822114311348,0.9567117452764663,-0.06521294074029597,0.061670486140708865,0.004009230027639472,0.6028805193950457,31,0.14668083209903732,0.11333387009663104,0.2051425943866858,-0.07545355329035952,0.36881521748843415,0.007627374500462397,-0.010940423993266828,0.01895888404854577,design
Skyvern-AI/skyvern,A1,god_class_density_per_kloc,24,14,10,0.8386685308877848,0.27355998980707813,0.057549811350597876,0.00012140920971914056,0.1607623595599063,0.38635762005424995,-0.08825493328921004,0.008938759690181848,3.918759909058611e-09,-0.10577490228196645,-0.07073496429645362,0.01853464096410526,0.0006799008966905488,20,0.317615224396941,0.035343341121186256,1.8482669895260533e-08,0.24834227579941595,0.3868881729944661,0.004616801169663361,0.009485710671565072,0.027583571256645446,design
TobikoData/sqlmesh,A1,god_class_density_per_kloc,42,33,9,0.3604456026830777,0.010401657933231992,0.021945375391521325,0.6382267010113172,-0.032611277834149806,0.05341459370061379,0.0017993132562700808,0.0036261177949980074,0.6226049366233853,-0.005307877621926013,0.008906504134466175,-0.0020487726738411096,0.00026163320220687857,38,0.06712256200333205,0.009478900297511226,1.909819176413498e-08,0.04854391742021005,0.08570120658645405,0.0005089226341165318,-0.003046261036709512,-0.0010512843109727072,design
aipotheosis-labs/aci,A1,god_class_density_per_kloc,17,7,10,0.47008604397252585,-0.3372157392827491,0.10908758352005789,0.008590426886426807,-0.5510274029820625,-0.12340407558343566,-0.0321994763553113,0.021320635933997432,0.15489849224561014,-0.07398792278594626,0.009588970075323666,0.04002209074832773,0.03891339771595241,13,0.19001983902543496,0.07307559955215871,0.02199268730708155,0.046791663903203884,0.333248014147666,0.017427715921853416,0.005863767541495035,0.07418041395516042,design
airbytehq/airbyte,A1,god_class_density_per_kloc,51,37,14,0.5698332014540026,-0.27268142931290495,0.0537052467474787,6.47268082964374e-06,-0.3779437129379632,-0.16741914568784672,-0.004890287080720114,0.005898783422748418,0.41127628680635975,-0.016451902589307014,0.006671328427866785,0.00430888601887588,0.002274457977396495,47,0.4207979569777603,0.027908700192560355,1.2509263282691702e-19,0.366096904600342,0.4754990093551786,0.0013348377396052388,0.0016926040492496117,0.006925167988502148,design
alexanderjeurissen/ranger_devicons,A1,god_class_density_per_kloc,51,41,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
bentoml/BentoML,A1,god_class_density_per_kloc,49,35,14,0.6361042007398123,-0.010462769760066994,0.007513395353695924,0.17059926335065703,-0.025189024653311007,0.004263485133177017,-0.0028350941800330833,0.0007970092688726747,0.0008965962083291846,-0.004397232347023525,-0.001272956013042641,0.0016018674669063735,8.377973454924708e-11,45,0.01993806029132075,0.004084437182897739,1.3636020116329976e-05,0.01193256341284118,0.02794355716980032,0.00019014309745071762,0.001229186995902967,0.00197454793790978,design
browser-use/browser-use,A1,god_class_density_per_kloc,15,7,8,0.26895633361152504,-0.08058129897144672,0.10499383736028911,0.458950152543136,-0.28636922019761335,0.12520662225471993,0.0015717851539840011,0.020198209337897,0.9393702707076351,-0.038016705148294125,0.04116027545626212,-0.001312872727041143,0.934866407302302,11,0.15872889088280567,0.05619038794528134,0.01652396366885808,0.04859573051005425,0.26886205125555707,0.015701788997732717,-0.03208837916259727,0.02946263370851498,design
bruin-data/ingestr,A1,god_class_density_per_kloc,25,16,9,0.6977128992476223,0.005756210845767987,0.022697023791090856,0.8022626627259163,-0.03872995578477009,0.05024237747630607,-0.017127197653335896,0.003726287122093478,0.00015625617089582805,-0.024430720412639113,-0.009823674894032679,0.008494524855587363,7.756005572826046e-06,21,-0.026663068304287926,0.012747853065721359,0.04881095289668948,-0.051648860313101785,-0.0016772762954740637,0.0014445597033437968,0.005663187837033521,0.011325861874141205,design
cartography-cncf/cartography,A1,god_class_density_per_kloc,51,42,9,0.9133295215146434,0.08129454335987958,0.007740160729177316,6.417186978990045e-14,0.06612382833069204,0.09646525838906712,-0.006328144767421674,0.0013212261257771539,1.706988162000648e-05,-0.008917747973944895,-0.0037385415608984524,0.0009954563936024619,7.987001407414733e-10,47,0.0010007056872775174,0.0030886500936293075,0.7473796382571092,-0.005053048496235926,0.00705445987079096,0.00012980847085395077,0.0007410317907287184,0.0012498809964762055,design
commaai/opendbc,A1,god_class_density_per_kloc,51,41,10,0.7864540916294624,0.08622851431008699,0.0483005146523048,0.08067463944323607,-0.008440494408430421,0.1808975230286044,0.004752261752962478,0.007560625032214811,0.5326839117528891,-0.010066563310178552,0.019571086816103506,0.006193113971806971,1.2782080478259213e-08,47,-0.06986720468620333,0.02092315557161681,0.0016512992602908292,-0.11087658960657228,-0.02885781976583439,0.0009012088756442453,0.00442674457554425,0.007959483368069693,design
crewAIInc/crewAI,A1,god_class_density_per_kloc,29,14,15,0.1669940017255941,0.11330743313539517,0.17465215043749427,0.522408576279522,-0.2290107817220936,0.4556256479928839,0.04135889037651811,0.020851408427384338,0.05839641645198618,0.0004901298588448066,0.08222765089419141,-0.03163222977285924,0.051645157959790355,25,0.29912052894921715,0.11843611021422094,0.018261108830129866,0.06698575292934411,0.5312553049690902,0.015477218091247328,-0.061967577231704,-0.0012968823140144768,design
crewAIInc/crewAI-tools,A1,god_class_density_per_kloc,25,10,15,0.7972973674879458,-0.03887759562625125,0.03064956889394925,0.21851735171307526,-0.09895075065839179,0.021195559405889276,0.016393645233087548,0.004582902419599346,0.001777182621886243,0.007411156490672829,0.025376133975502264,8.673617379884035e-19,0.9999999999999998,21,-3.820164377679762e-17,0.021590185772907496,0.9999999999999986,-0.042316764114898736,0.04231676411489865,0.00402356991755332,-0.007886197038404506,0.007886197038404506,design
dagster-io/dagster,A1,god_class_density_per_kloc,50,41,9,0.7825222517870218,-0.003393578527096844,0.004295084989577623,0.4335193790116003,-0.011811945106668987,0.005024788052475298,0.001049524951987968,0.0007182678164993668,0.15076131329233408,-0.0003582799683507908,0.0024573298723267268,0.0006418373587931999,8.44152323241342e-12,46,0.043627237308756533,0.001698491805846553,6.404299045663963e-29,0.04029819336929729,0.04695628124821578,7.081813784986063e-05,0.000503033808607473,0.0007806409089789268,design
dotnet/android,A1,god_class_density_per_kloc,51,42,9,0.11120498732533435,0.010803895537098564,0.04015730277016909,0.7890769353043062,-0.06790441789243284,0.08951220896662998,-0.0029685127979558875,0.006713268368746592,0.660382820497864,-0.016126518800699208,0.010189493204787431,0.0012531315423610636,0.063587816552845,47,0.20574193857642012,0.01569370796652323,2.5924367238128e-17,0.1749822709620346,0.23650160619080565,0.0006595684753558721,-3.962266933644565e-05,0.002545885754058573,design
dotnet/aspire,A1,god_class_density_per_kloc,30,20,10,0.5281487649914481,0.040158396967220254,0.026416144530769098,0.14052418343217582,-0.011617246313087179,0.09193404024752769,-0.015686992203898992,0.003993069370974989,0.000563104699660548,-0.02351340817100997,-0.007860576236788014,0.004867934766492268,0.0011116975915981889,26,0.36351907222680596,0.014781526811572052,1.5659047272722327e-19,0.33454727967612474,0.3924908647774872,0.0013280720186140717,0.0022649136100086876,0.007470955922975848,design
dotnet/aspnetcore,A1,god_class_density_per_kloc,51,41,10,0.25367170690164564,-0.0001851377295559021,0.006716936960632227,0.9781275383722461,-0.013350334172395067,0.012980058713283263,0.0002962511283169229,0.0010625284137563676,0.7816083111412849,-0.0017863045626455574,0.0023788068192794032,0.0003374807294551418,0.010527091058769845,47,0.3182650553415342,0.002940424529131242,5.035507498487733e-58,0.312501823264437,0.32402828741863143,0.00012665090955065491,8.924494673585821e-05,0.0005857165121744255,design
dotnet/docfx,A1,god_class_density_per_kloc,51,41,10,0.5460507310156371,-0.07948164035329708,0.023357329988897464,0.001371606104963526,-0.1252620071315361,-0.033701273575058054,-0.0007496853551881738,0.0037169258382869896,0.8410256155184781,-0.008034859998230674,0.006535489287854326,0.0033165543490664157,1.505563905740716e-09,47,0.26604061320221123,0.010286162484090013,1.915849102969838e-29,0.2458797347333948,0.28620149167102765,0.0004430488936169832,0.002448178517577129,0.004184930180555703,design
dotnet/dotnet-api-docs,A1,god_class_density_per_kloc,51,42,9,0.2809884897021496,0.0016965401551924657,0.0018459550455447564,0.36275797467879184,-0.0019215317340752567,0.005314612044460188,7.534934907289543e-05,0.00032503872379963973,0.8176868880617728,-0.0005617265495743984,0.0007124252477201892,-0.00012950101845900195,0.00018719041238341239,47,0.48070834599029627,0.0007598478906147734,5.039899839626377e-94,0.4792190441246913,0.48219764785590125,3.193456357058659e-05,-0.00019209276305735167,-6.690927386065223e-05,design
dotnet/maui,A1,god_class_density_per_kloc,51,41,10,0.3988540467186358,-0.052527099201914736,0.016270090431810852,0.0022717123010293073,-0.084416476448264,-0.020637721955565465,-0.0014820621085385461,0.002573749963692421,0.567472098012523,-0.006526612037375692,0.0035624878202985995,0.0015234966816985052,9.435950057963856e-06,47,0.34915558904538924,0.007122555432034752,5.202612634958553e-42,0.33519538039860114,0.36311579769217733,0.00030678499477036,0.0009221980919485996,0.0021247952714484107,design
dotnet/msbuild,A1,god_class_density_per_kloc,51,41,10,0.6727693056384121,0.0006890982678561777,0.0007922495845734367,0.3888306004424114,-0.0008637109179077582,0.0022419074536201137,-0.0003616282859317277,0.0001259421513330333,0.006111263658882926,-0.0006084749025444729,-0.00011478166931898245,0.00012261995788677524,1.4309448591723134e-10,47,0.046103060828431686,0.0003485303416235223,4.178991618682155e-62,0.04541994135884958,0.04678618029801379,1.5012010794802316e-05,9.31964167289627e-05,0.00015204349904458778,design
dotnet/sdk,A1,god_class_density_per_kloc,51,41,10,0.3565057384683954,-0.008602187115828788,0.019422683116198214,0.6598743312580783,-0.04667064602357729,0.029466271791919713,-0.0038101264823445988,0.003096120917117117,0.22459110163170784,-0.009878523479894149,0.0022582705152049505,0.001747920804174142,2.0397267073104874e-05,47,0.1965722290689473,0.00856815664595944,3.571987674101421e-27,0.1797786420428668,0.2133658160950278,0.0003690503944693567,0.001024582031014203,0.002471259577334081,design
dropseed/plain,A1,god_class_density_per_kloc,51,41,10,0.6177666273671745,0.10160629703204312,0.05695337997085106,0.08087612106279148,-0.010022327710824952,0.21323492177491118,0.016217697767373425,0.009139103217978024,0.08245115959544772,-0.0016949445398635014,0.034130340074610355,-0.009222124260323676,5.187930354712479e-11,47,0.3015542399190441,0.025291411437554874,8.154611721957046e-16,0.25198307350143656,0.3511254063366517,0.0010893597950404022,-0.011357269458602864,-0.007086979062044488,design
elsa-workflows/elsa-core,A1,god_class_density_per_kloc,51,41,10,0.094915572019583,0.2143994707856013,0.10756206542835456,0.05205547429443264,0.0035778225460263435,0.42522111902517623,-0.02226784739176876,0.01701089176661197,0.19688682728955711,-0.05560919525432821,0.011073500470790695,-0.00037597742869680076,0.8536940565238613,47,0.6151942289899516,0.04707567606225837,2.917061508472908e-17,0.5229259039079251,0.707462554071978,0.0020276586363393682,-0.0043501883559219625,0.003598233498528361,design
getsentry/sentry,A1,god_class_density_per_kloc,50,37,13,0.9337576618917869,0.014120413471936029,0.004653547889751634,0.003957021530322157,0.004999459608022826,0.02324136733584923,0.001867135463285568,0.0005332631125381232,0.0010411194609324626,0.0008219397627108463,0.0029123311638602897,-0.0022566904886304378,1.3729955323637646e-25,46,0.19940461408672094,0.0022470408163723105,4.374720134066294e-53,0.1950004140866312,0.20380881408681067,0.00010522858792687865,-0.0024629385209671197,-0.002050442456293756,design
graphistry/pygraphistry,A1,god_class_density_per_kloc,50,42,8,0.1388632082895005,-0.01103161433734813,0.03090621252617804,0.7227701865215056,-0.0716077908886571,0.04954456221396083,0.008918283275111601,0.006253892273643508,0.16060916391122085,-0.0033393455812296743,0.021175912131452874,-0.001188799121075504,0.020904056933423232,46,0.1282407365972078,0.012194538566172504,8.013189565447624e-14,0.10433944100750969,0.15214203218690592,0.0004970058111920963,-0.0021629305110120126,-0.00021466773113899525,design
ikamensh/flynt,A1,god_class_density_per_kloc,51,42,9,0.6604791543164772,-0.1583585070005063,0.0410747557405372,0.00035004907979943226,-0.2388650282519592,-0.07785198574905339,-0.0167928662445168,0.006863117481729169,0.018206241819294516,-0.03024457650870597,-0.0033411559803276283,0.004968953880003938,2.2575491277265834e-09,47,0.03161343708232624,0.016044012481257315,0.05469706435810483,0.00016717261906189912,0.06305970154559057,0.0006742909243262666,0.003647343668324455,0.00629056409168342,design
janbjorge/pgqueuer,A1,god_class_density_per_kloc,23,14,9,0.22286599255792572,-0.02191486407229083,0.014678545649630522,0.15186106478055103,-0.050684813545566657,0.0068550854009849956,-0.002408479360641518,0.00241924084502169,0.331978751096277,-0.00715019141688403,0.0023332326956009937,0.00240847936064152,0.04239024326822847,19,-0.009680656196725961,0.008485677241769194,0.2681198011487716,-0.02631258359059358,0.006951271197141659,0.0011069059003784125,0.00023894379589983143,0.0045780149253832085,design
keephq/keep,A1,god_class_density_per_kloc,37,28,9,0.15196863126398408,-0.021895034237031107,0.033701319567047125,0.5203966918404628,-0.08794962058844348,0.04415955211438126,0.0008555805092632342,0.005577483971164381,0.8790178351754981,-0.010076288074218953,0.011787449092745421,-0.0009918684161863633,0.32592523732542145,33,0.07188624460060514,0.01568899598226701,6.287540160325628e-05,0.0411358124753618,0.10263667672584847,0.000994656531736745,-0.0029413952183903833,0.0009576583860176568,design
langbot-app/LangBot,A1,god_class_density_per_kloc,39,29,10,0.5244579980876639,-0.12217198342999369,0.058585751199963225,0.04439548592804644,-0.23700005578192163,-0.007343911078065771,-0.02322715441235359,0.008707670586867297,0.011497852967607167,-0.040294188762613495,-0.006160120062093686,0.009866346844785975,1.7588032858763064e-06,35,0.10084244120919247,0.028068424109865108,0.0009955648378641936,0.04582832995385686,0.1558565524645281,0.0017222450033754708,0.006490746638170053,0.013241947051401897,design
langchain-ai/langgraph,A1,god_class_density_per_kloc,31,22,9,0.11264773246088311,0.1330616757809635,0.15113353978149638,0.386399212598293,-0.1631600621907694,0.4292834137526964,0.011050804995801989,0.024333088730281605,0.6533527052625725,-0.03664204891554996,0.05874365890715393,-0.01131609165708741,0.07619002941219813,27,0.1808221328777274,0.0753087681159689,0.02350226547701049,0.03321694737042835,0.3284273183850264,0.006136846630128903,-0.023344311052140056,0.0007121277379652392,design
mangiucugna/json_repair,A1,god_class_density_per_kloc,30,20,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
marin-community/levanter,A1,god_class_density_per_kloc,46,37,9,0.07451173998887528,0.026560633499494037,0.061560285252670786,0.6683426022177384,-0.0940975255957407,0.14721879259472878,-0.0007430601393210043,0.010749319840368645,0.9452172011841855,-0.021811727026443545,0.02032560674780154,-0.0020817939241154835,0.10979819063524704,42,0.13011976394372746,0.026685393537452605,1.5903452883209606e-05,0.07781639261032036,0.18242313527713455,0.0012742862264377946,-0.00457939492793356,0.0004158070797025937,design
microsoft/PowerToys,A1,god_class_density_per_kloc,51,41,10,0.716643002414779,-0.017548976730146736,0.0071447497071612425,0.01779173582550032,-0.03155268615618277,-0.0035452673041107014,0.0026183633128894117,0.0011674181847614602,0.02965992775837563,0.0003302236707569497,0.004906502955021874,0.0011439281852686552,1.1957182141016034e-10,47,0.09432509332755268,0.0032306948424002044,8.92746260385315e-32,0.08799293143644828,0.10065725521865708,0.00013915352569565496,0.0008711872749051716,0.0014166690956321389,design
microsoft/WinUI-Gallery,A1,god_class_density_per_kloc,51,43,8,0.24953480106669346,-0.007333763148297653,0.01926149263040443,0.7051062534880155,-0.04508628870389034,0.030418762407295033,0.0033310221946994626,0.0041222592336733165,0.4231286874715833,-0.004748605903300238,0.011410650292699163,0.0008931211661431975,0.00884989784832008,47,0.20821027870967726,0.007968245311581808,1.2211195408236665e-29,0.1925925178989769,0.2238280395203776,0.00032696301318781477,0.00025227366029508056,0.0015339686719913143,design
microsoft/autogen,A1,god_class_density_per_kloc,49,39,10,0.5924844048389044,0.031327846137686216,0.014252992939293531,0.03313644155763984,0.0033919799766708968,0.05926371229870153,-0.005897428450584079,0.0022531814683109065,0.012025385156746886,-0.010313664128473456,-0.0014811927726947026,0.001485900043044856,1.5577025496307763e-06,45,-0.01663826732690875,0.006298283424363819,0.011304148960724588,-0.028982902838661832,-0.004293631815155663,0.00026878970270323394,0.0009590722257465174,0.0020127278603431944,design
